Areaname;Obama vote percent, 2008 (n);Population, 2013 estimate / Land area in square miles, 2010 (n);Population, percent change - April 1, 2010 to July 1, 2013 (n);Persons 65 years and over, percent, 2013 (n);Female persons, percent, 2013 (n);White alone, percent, 2013 (n);Black or African American alone, percent, 2013 (n);American Indian and Alaska Native alone, percent, 2013 (n);Asian alone, percent, 2013 (n);Native Hawaiian and Other Pacific Islander alone, percent, 2013 (n);Hispanic or Latino, percent, 2013 (n);White alone, not Hispanic or Latino, percent, 2013 (n);Language other than English spoken at home, pct age 5+, 2008-2012 (n);Bachelor's degree or higher, percent of persons age 25+, 2008-2012 (n);Median household income, 2008-2012 (n);Persons below poverty level, percent, 2008-2012 (n)
Marshall, IA;0.8821559752550222;-0.10963872405960592;0.16574162434406647;-0.013610512412003024;-0.1044633031856991;0.4696294575999605;-0.5040172763733021;-0.18793278078921197;0.4330133584645972;0.08787555535010179;0.7882761379914642;-0.1309175236100603;0.7199808153967604;-0.11219642629469817;0.3037730985379769;-0.5276906598609992
Mills, IA;-0.043778327776935896;-0.13079949877157823;-0.4537813884565529;-0.4706387229988178;-0.059944230383982534;0.7402558199841826;-0.6009455395961985;-0.2273153386303384;-0.31666218723014183;-0.01810789455986609;-0.45829273443586077;0.8813862317661041;-0.5662218069148024;0.5722627504216024;1.4508475665916472;-1.3511765928313324
Mitchell, IA;0.9834300396491424;-0.13712493082271995;-0.298900635256398;0.9690001403496473;0.2516892792280524;0.8140630097253343;-0.6009455395961985;-0.2666978964714648;-0.3916297417996157;-0.12409134446983397;-0.570259998426339;1.0072946590516967;-0.4271728747730119;-0.5342795852697501;0.4142869036145815;-1.4288639449983451
Monona, IA;0.45535813245122875;-0.14258298640165598;-0.5157336897366148;1.6316910457005287;0.29620835202977214;0.7279546216939904;-0.6078689869692624;-0.14855022294808554;-0.3916297417996157;-0.01810789455986609;-0.5329375770961796;0.911604254314646;-0.5401501321382167;-0.5342795852697501;-0.2363578712166527;-0.6675278937616219
Monroe, IA;0.35408406805710846;-0.13957874432408962;0.04183702178394259;0.3977148771161293;0.02909391521945693;0.7525570182743746;-0.6009455395961985;-0.2798254157518403;-0.24169463266066793;-0.12409134446983397;-0.47322170296792454;0.9015315801317985;-0.505387899102769;-0.23768060869268676;-0.031802280679424054;-0.5121531894275968
Montgomery, IA;0.18047138623861647;-0.1361378257508707;-1.0113520999771102;0.8090402666442624;0.5633227888400874;0.7771594148547588;-0.6147924343423264;-0.2273153386303384;-0.35414596451487873;-0.12409134446983397;-0.41350582883966946;0.8763498946746799;-0.43586343303187375;-0.4202030558170333;-0.4298200607880168;-0.014954135558716468
Muscatine, IA;1.128107274497886;-0.09481179440534514;-0.0510914301361503;-0.5391929545868398;0.16265113362461295;0.5987920396469755;-0.4901703816271741;-0.21418781934996292;-0.09175952352172007;-0.12409134446983397;0.5941995470746354;0.09068130841258286;0.40712071807773165;-0.2947188734190451;0.5068159525798603;-0.18586631032614406
O'Brien, IA;-0.6948258845962813;-0.13617795856607615;-0.8874474974169864;0.7861888561149222;0.11813206082289639;0.7279546216939904;-0.5732517501039422;-0.2666978964714648;-0.20421085537593095;-0.12409134446983397;-0.36125443897744625;0.8259865237604429;-0.4271728747730119;0.013287756103290421;-0.03785322666080469;-0.7918276572288421
Osceola, IA;-0.6080195436870349;-0.14120941387483557;-1.3211136063774198;0.7633374455855811;-0.2380205215908583;0.7710088157096623;-0.6078689869692624;-0.2273153386303384;-0.35414596451487873;-0.01810789455986609;-0.17464233232664905;0.7302961190233931;-0.2707428261134975;-0.7053943794488252;0.02576574706010002;-1.0870395954634897
Page, IA;-0.15228625391349346;-0.1334362621318682;-0.5467098403766457;0.6490803929388775;-0.9948447592200811;0.5680390439214956;-0.46247659213491793;-0.20106030006958747;-0.166727078091194;-0.01810789455986609;-0.42843479737173323;0.7252597819319689;-0.48800678258504526;-0.19204999691159982;-0.3228359742005509;-0.5743030711612068
Palo Alto, IA;0.6506723994970326;-0.14080867038173783;-0.8874474974169864;0.9690001403496473;0.11813206082289639;0.746406419129279;-0.5870986448500705;-0.2535703771910893;-0.31666218723014183;-0.01810789455986609;-0.5180086085641158;0.9216769284974935;-0.618365156467974;-0.5114642793792068;-0.43234128828025875;-0.8073651276622446
Plymouth, IA;-0.3258989357319854;-0.13369029437269156;-0.14401988205624322;0.07779512970535953;0.2516892792280524;0.7525570182743746;-0.6009455395961985;-0.24044285791071388;-0.2791784099454049;-0.01810789455986609;-0.3985768603076057;0.8562045463089856;-0.4271728747730119;0.08173367377492023;1.1153562282906544;-1.7240758832329928
Pocahontas, IA;0.2455761419205509;-0.14300440764936562;-0.7635428948568626;1.1746628351137143;0.11813206082289639;0.7279546216939904;-0.5732517501039422;-0.2273153386303384;-0.4291135190843527;0.08787555535010179;-0.42843479737173323;0.8612408834004089;-0.5836029234325263;-0.22627295574741493;-0.2946822672038493;-0.38785342596037653
Polk, IA;1.0774702423008256;0.2935790150714667;1.4047876499453054;-1.3161409125844243;0.38524649763320845;0.10674410803929811;-0.185538697212357;-0.24044285791071388;0.9577862404509144;-0.01810789455986609;-0.06267506833617074;0.11586299386970136;0.25069066941821716;1.6902127390582262;1.0464426768360415;-0.7762901867954394
Pottawattamie, IA;0.49152744116341457;-0.09500220623140432;-0.2679244846163671;-0.42493590194013614;0.4297655704349282;0.6233944362273597;-0.5317110658655582;-0.20106030006958747;-0.24169463266066793;-0.12409134446983397;-0.13731991099648963;0.5892786804635288;-0.2707428261134975;-0.14641938513051328;0.3610890035282768;-0.48107824856079184
Poweshiek, IA;0.9761961779067052;-0.13206865473197038;-0.6396382922967385;0.4662691087041516;0.4297655704349282;0.6110932379371675;-0.5455579606116863;-0.2535703771910893;0.09565936290196468;-0.01810789455986609;-0.4508282501698289;0.78065948993763;-0.4184823165141499;0.3555173444614407;0.4251281818312218;-0.7918276572288421
Ringgold, IA;0.32514862108735987;-0.14465091124780946;-0.4537813884565529;1.700245277288551;0.3407274248314919;0.7771594148547588;-0.6078689869692624;-0.2666978964714648;-0.24169463266066793;-0.01810789455986609;-0.5030796400320521;0.941822276863188;0.10295117901756475;-0.020935202732524687;-0.1671921970128157;-0.4344658372605842
Sac, IA;0.2238745566932396;-0.1401187266083974;-0.9493997986970484;1.2432170667017366;0.47428464323664793;0.8017618114351421;-0.6147924343423264;-0.2798254157518403;-0.3916297417996157;-0.01810789455986609;-0.4657572187018927;0.9317496026803411;-0.5836029234325263;-0.10078877334942633;0.08081254730738217;-1.118114536330295
Scott, IA;1.0919379657857;0.059602821986437404;0.8472169384247477;-0.7220042388215657;0.47428464323664793;0.11289470718439373;-0.12322767085478077;-0.24044285791071388;0.3955295811798602;-0.01810789455986609;-0.1970357851247447;0.2216260727895988;-0.32288617566666894;1.290944885973718;0.6183382486533617;-0.5743030711612068
Shelby, IA;0.20940683320836506;-0.13857945615972145;-0.6396382922967385;1.1746628351137143;0.47428464323664793;0.7771594148547588;-0.6009455395961985;-0.24044285791071388;-0.35414596451487873;-0.01810789455986609;-0.5030796400320521;0.9367859397717645;-0.5749123651736644;-0.2719035675285015;0.17535857826645457;-0.7762901867954394
Sioux, IA;-1.6858649433101736;-0.12465113242775532;0.6613600345845618;-0.6534500072335434;-0.015425157582262804;0.7218040225488948;-0.5663283027308783;-0.24044285791071388;-0.20421085537593095;-0.12409134446983397;0.06422116418637128;0.5489879837321394;0.007355038170083756;0.41255560918779904;0.8074303105715065;-1.366714063264735
Story, IA;1.1208734127554487;-0.059085993183176456;0.8781930890647787;-1.4989521968191502;-0.7722493952114856;0.21745489265102533;-0.4486296973887899;-0.2666978964714648;1.9323644498540753;-0.12409134446983397;-0.4209703131057013;0.4432249048122419;-0.04478831138308784;3.2188382337246315;0.3394064470949962;0.5910072113439818
Tama, IA;0.9978977631340165;-0.1362517609675559;-0.4537813884565529;0.44341769817481136;0.5633227888400874;0.21130429350592972;-0.6009455395961985;0.7178660495566958;-0.35414596451487873;-0.01810789455986609;-0.07013955260220262;0.30220746625237843;0.13771341205301244;-0.46583366759812006;0.30251248479185594;-0.6675278937616219
Taylor, IA;0.21664069495080232;-0.1434610964659731;-0.8874474974169864;0.8318916771736035;-0.14898237598741884;0.7894606131449501;-0.6078689869692624;-0.2666978964714648;-0.3916297417996157;-0.01810789455986609;-0.11492645819839398;0.7000780964748504;-0.17514668526601643;-0.7282096853393687;-0.25266180899981716;-0.2014037807595465
Union, IA;0.6651401229819071;-0.13325142553051034;0.010860871143911635;0.3977148771161293;0.8304372256503995;0.7279546216939904;-0.5663283027308783;-0.24044285791071388;-0.31666218723014183;-0.12409134446983397;-0.4806861872339564;0.8864225688575275;-0.6791990642800073;-0.3061265263643166;-0.3235083015318154;0.10934562790850375
Van Buren, IA;0.09366504532937024;-0.1413448280339057;-0.6706144429367695;0.7633374455855811;-0.3270586671942946;0.8017618114351421;-0.6217158817153905;-0.2666978964714648;-0.31666218723014183;-0.12409134446983397;-0.577724482692371;0.997221984868849;-0.3402672921843928;-0.6711714206130103;-0.34224942589081375;0.17149550964211357
Wapello, IA;0.9978977631340165;-0.1038061756737065;-0.329876785896429;-0.05931333347068511;0.38524649763320845;0.5803402422116877;-0.4970938290002381;-0.18793278078921197;-0.166727078091194;0.08787555535010179;0.07915013271843513;0.4230795564465468;0.08557006249984084;-0.46583366759812006;-0.3829252294323169;0.23364539137572396
Warren, IA;0.5710999203302236;-0.1031781425470192;0.6303838839445309;-0.5848957756455214;0.5188037160383676;0.7402558199841826;-0.5870986448500705;-0.2535703771910893;-0.2791784099454049;-0.12409134446983397;-0.4806861872339564;0.8964952430403751;-0.5662218069148024;0.9258999917250245;1.4399222474585989;-1.39778900413154
Washington, IA;0.5132290263907264;-0.12817985693407638;0.32062237754422124;0.2377550034107444;0.4297655704349282;0.7218040225488948;-0.5732517501039422;-0.2535703771910893;-0.31666218723014183;-0.01810789455986609;-0.2716806277850636;0.7403687932062398;-0.01002607834764016;0.05891836788437696;0.5875792732480102;-0.822902598095647
Wayne, IA;0.28897931237517405;-0.14312239511194952;-0.11304373141621223;1.2203656561723955;0.6523609344435237;0.7771594148547588;-0.5940220922231344;-0.2535703771910893;-0.35414596451487873;-0.12409134446983397;-0.5478665456282434;0.9720402994117305;-0.609674598209112;-0.751024991229912;-0.6048772896660148;-0.23247872162635141
Webster, IA;0.8604543900277104;-0.12081870190679292;-0.8874474974169864;-0.013610512412003024;-0.6386921768063296;0.47578005674505613;-0.3517014341658936;-0.24044285791071388;-0.20421085537593095;-0.12409134446983397;-0.3463254704453824;0.594315017554953;-0.505387899102769;-0.0893811204041549;-0.32720610185377025;-0.2635536624931566
Winnebago, IA;0.8676882517701476;-0.1351384016093948;-1.0113520999771102;0.6947832139975588;0.607841861641804;0.6849004276783194;-0.5455579606116863;-0.2666978964714648;-0.166727078091194;-0.12409134446983397;-0.3687189232434781;0.7856958270290535;-0.38372008347870235;0.02469540904856185;0.06669367335082736;-0.9627398319962697
Winneshiek, IA;1.3740585737407496;-0.13283983801604757;-0.20597218333630513;0.12349795076404081;0.29620835202977214;0.7279546216939904;-0.5801751974770063;-0.2798254157518403;-0.05427574623698317;-0.12409134446983397;-0.49561515576602017;0.8964952430403751;-0.4619351078084595;0.8118234622723077;0.6036310882819504;-1.2113393589307098
Woodbury, IA;0.5493983351029122;-0.08405315664469822;-0.11304373141621223;-0.8362612914682693;0.2516892792280524;0.24820788837650518;-0.4486296973887899;0.04836256625754656;0.4330133584645972;0.08787555535010179;0.4449098617539976;-0.05033613014728063;0.4853357424074889;0.1387719385012786;-0.029869339602038577;-0.17032883989274158
Worth, IA;1.3595908502558751;-0.13936794077188855;-0.36085293653646;0.5348233402921739;0.11813206082289639;0.7587076174194702;-0.5801751974770063;-0.2535703771910893;-0.31666218723014183;-0.12409134446983397;-0.4657572187018927;0.911604254314646;-0.5749123651736644;-0.3403494852001317;0.41672409019041534;-0.5743030711612068
Wright, IA;0.5059951646482891;-0.1373942983713824;-0.7015905935768005;0.9461487298203071;-0.1044633031856991;0.7525570182743746;-0.5870986448500705;-0.2535703771910893;-0.3916297417996157;-0.01810789455986609;0.07915013271843513;0.5439516466407159;-0.04478831138308784;-0.5114642793792068;0.005764008954980707;-0.8695150093958547
Allen, KS;-0.2969634887622368;-0.1352062789688728;-0.6706144429367695;0.32916064552810775;0.5633227888400874;0.5249848499058237;-0.48324693425411;-0.17480526150883652;-0.2791784099454049;-0.12409134446983397;-0.4209703131057013;0.695041759383427;-0.7052707390565931;-0.23768060869268676;-0.4983974485769973;0.14042056877530865
Anderson, KS;-0.6586565758840953;-0.14231114813357743;-0.8874474974169864;0.7633374455855811;0.2516892792280524;0.6849004276783194;-0.5940220922231344;-0.20106030006958747;-0.24169463266066793;-0.12409134446983397;-0.5254730928301478;0.8662772204918324;-0.44455399129073575;-0.21486530280214308;-0.217196542275614;-0.15479136945933886
Atchison, KS;0.26004386540542546;-0.12809877029183844;-0.4228052378165219;-0.2878274387640919;0.5633227888400874;0.3589186729882324;-0.27554351306218927;-0.21418781934996292;-0.31666218723014183;-0.12409134446983397;-0.4508282501698289;0.5640969950064103;-0.6444368312445596;0.19581020322763698;0.0018140858838016824;-0.2014037807595465
Barber, KS;-1.244599377021506;-0.14753002070732046;0.44452698010434516;0.7176346245268999;-0.4160968127977341;0.6787498285332229;-0.5940220922231344;-0.18793278078921197;-0.31666218723014183;-0.12409134446983397;-0.4209703131057013;0.8209501866690195;-0.6270557147268359;0.04751071493910512;-0.21820503327251078;-1.0870395954634897
Barton, KS;-1.0203496630059539;-0.1326759946183495;-0.298900635256398;-0.036461922941344066;0.2516892792280524;0.6233944362273597;-0.5109407237463661;-0.17480526150883652;-0.35414596451487873;-0.01810789455986609;0.39265847189177433;0.25184409533814145;0.3028340189713886;-0.12360407923997001;0.08358589754884829;-0.21694125119294896
Bourbon, KS;-0.4488745853534175;-0.13681820997641472;-0.7635428948568626;0.21490359288140418;0.2516892792280524;0.46347885845486403;-0.4140124605234698;-0.17480526150883652;-0.2791784099454049;-0.01810789455986609;-0.49561515576602017;0.6900054222920029;-0.6357462729856977;0.41255560918779904;-0.6214333501984035;0.21810792094232123
Brown, KS;-0.8250353959601501;-0.14012019742572454;-0.08206758077618126;0.3977148771161293;0.4297655704349282;0.039087517443242834;-0.5317110658655582;0.9279063580427034;-0.35414596451487873;-0.12409134446983397;-0.3911123760415738;0.3223528146180728;-0.5662218069148024;-0.39738774992649006;-0.6832034237583308;0.792994326978214
Butler, KS;-0.6224872671719095;-0.12405560762229138;-0.14401988205624322;-0.790558470409588;-0.059944230383982534;0.5311354490509201;-0.5040172763733021;-0.16167774222846104;-0.166727078091194;-0.01810789455986609;-0.33139650191331865;0.6396420513777659;-0.48800678258504526;0.7547851975459493;0.9899671810098223;-1.3822515336981374
Chase, KS;-0.9986480777786423;-0.14802001031518552;-1.1042805518972032;1.2203656561723955;-0.2380205215908583;0.6664486302430307;-0.5455579606116863;-0.17480526150883652;-0.3916297417996157;-0.12409134446983397;-0.3687189232434781;0.760514141571935;-0.4271728747730119;0.19581020322763698;-0.7740516543954484;-0.24801619205975417
Chautauqua, KS;-1.4326797823248725;-0.14685519600955663;-1.1042805518972032;1.9973136141699797;-0.8167684680132054;0.24820788837650518;-0.5732517501039422;0.3502955097061825;-0.4291135190843527;-0.01810789455986609;-0.44336376590379695;0.49358827572647895;-0.5836029234325263;-0.21486530280214308;-0.7232068999685695;-0.15479136945933886
Cherokee, KS;-0.3114312122471109;-0.1298695534225509;-1.0113520999771102;0.03209230864667825;0.2516892792280524;0.33431627640784906;-0.5870986448500705;0.2452753554631786;-0.35414596451487873;0.19385900526006963;-0.5030796400320521;0.579206006280682;-0.609674598209112;-0.6483561147224668;-0.3166169463863541;0.23364539137572396
Cheyenne, KS;-1.4399136440673095;-0.1484996324786969;-0.4847575390965838;2.0430164352286617;-0.14898237598741884;0.7833100139998544;-0.6147924343423264;-0.2535703771910893;-0.24169463266066793;-0.12409134446983397;-0.1447843952625215;0.7000780964748504;-0.4619351078084595;0.15017959144655044;-0.5443678298522086;-1.0404271841632822
Clark, KS;-1.4760829527794954;-0.14872017221461908;-0.4228052378165219;1.0604057824670106;0.5633227888400874;0.5741896430665913;-0.5870986448500705;-0.16167774222846104;-0.12924330080645705;-0.01810789455986609;-0.017888162739979455;0.44826124190366534;-0.38372008347870235;0.4695938739141574;-0.5110876269546151;0.0627332166082961
Clay, KS;-1.201196206566883;-0.14264769083323248;-0.5776859910166767;0.9918515508789884;0.2516892792280524;0.7341052208390869;-0.5940220922231344;-0.2273153386303384;-0.35414596451487873;-0.01810789455986609;-0.47322170296792454;0.8864225688575275;-0.5575312486559406;0.05891836788437696;-0.1483670317374093;-0.6209154824614143
Cloud, KS;-0.9986480777786423;-0.14266846810428954;-0.8874474974169864;0.8547430877029437;0.5188037160383676;0.7033522251136071;-0.5801751974770063;-0.2273153386303384;-0.3916297417996157;-0.12409134446983397;-0.41350582883966946;0.831022860851867;-0.4271728747730119;-0.4430183617075768;-0.6943808656406034;-0.046029076425521384
Coffey, KS;-1.0854544186878883;-0.14242745430593598;-0.7945190454968936;0.37486346658678904;0.16265113362461295;0.6787498285332229;-0.5801751974770063;-0.17480526150883652;-0.2791784099454049;-0.12409134446983397;-0.4806861872339564;0.8410955350347139;-0.6531273895034215;0.03610306199383369;0.3749557547356074;-0.9938147728630746
